id,intent,text_raw
q_000345,irrigation_et_eau,كيف أحسن التصميم لتقليل اختلاف التصريف؟
q_000346,irrigation_et_eau,كيف أتعامل مع ضغط منخفض بسبب انسداد الفلتر؟
q_000347,irrigation_et_eau,كيف أتعامل مع ضغط مرتفع قد يفجر الأنابيب؟
q_000348,irrigation_et_eau,هل وجود منظم ضغط يحمي الشبكة؟
q_000349,irrigation_et_eau,كيف أضع خطة صيانة دورية لشبكة الري؟
q_000350,irrigation_et_eau,ما قائمة فحص أسبوعية لشبكة التنقيط؟
q_000351,irrigation_et_eau,ما قائمة فحص شهرية للمضخة والفلترة؟
q_000352,irrigation_et_eau,كيف أجهز الشبكة قبل بدء الموسم؟
q_000353,irrigation_et_eau,كيف أغلق الشبكة بعد نهاية الموسم؟
q_000354,irrigation_et_eau,هل غسل الشبكة بالماء فقط كافٍ؟
q_000355,irrigation_et_eau,متى أحتاج تنظيف كيميائي للشبكة؟
q_000356,irrigation_et_eau,كيف أحسب جرعة الحمض لتنظيف الترسبات؟
q_000357,irrigation_et_eau,كيف أحسب جرعة الكلور للتطهير؟
q_000358,irrigation_et_eau,هل هناك مخاطر على النباتات عند استخدام الكلور؟
q_000359,irrigation_et_eau,كيف أتجنب تلف النباتات بسبب تنظيف الشبكة؟
q_000360,irrigation_et_eau,هل يمكن ري الحقول المالحة بنظام الرش؟
q_000361,irrigation_et_eau,هل التنقيط أفضل للتربة المالحة؟
q_000362,irrigation_et_eau,كيف أتعامل مع بقع ملحية حول النقاطات؟
q_000363,irrigation_et_eau,هل زيادة عدد النقاطات يقلل تراكم الملح؟
q_000364,irrigation_et_eau,كيف أطبق ري غسيل دوري للأملاح؟
q_000365,irrigation_et_eau,ما مدة ري الغسيل مقارنة بالري العادي؟
q_000366,irrigation_et_eau,كيف أختار جدول ري أسبوعي بسيط للمزارع؟
q_000367,irrigation_et_eau,كيف أبني نموذج بسيط لجدولة الري في إكسل؟
q_000368,irrigation_et_eau,هل يمكنني جدولة الري بناءً على وزن الأصيص في الزراعة المحمية؟
q_000369,irrigation_et_eau,كيف أستفيد من قياس وزن النبات/التربة للري؟
q_000370,irrigation_et_eau,هل النبات يحتاج ريًا أكثر أثناء الإثمار؟
q_000371,irrigation_et_eau,كيف أتعامل مع تقلبات الاحتياج المائي خلال الموسم؟
q_000372,irrigation_et_eau,كيف أضبط الري لتقليل الإجهاد المائي دون زيادة الأمراض؟
q_000373,irrigation_et_eau,هل الرطوبة العالية مع الري تسبب البياض الدقيقي؟
q_000374,irrigation_et_eau,كيف أعدل الري لتقليل اللفحة في الطماطم؟
q_000375,irrigation_et_eau,هل تقليل الري يساعد على تقليل بعض الأمراض؟
q_000376,irrigation_et_eau,كيف أوازن بين صحة النبات والماء؟
q_000377,irrigation_et_eau,كيف أتعامل مع ري التربة المتشققة في الصيف؟
q_000378,irrigation_et_eau,هل الري الخفيف أولًا ثم الري الكامل أفضل؟
q_000379,irrigation_et_eau,كيف أتجنب جريان الماء خارج الحوض حول الشجرة؟
q_000380,irrigation_et_eau,كيف أصمم أحواض الأشجار لتجميع ماء الري؟
q_000381,irrigation_et_eau,هل الأحواض تقلل الهدر في الري السطحي؟
q_000382,irrigation_et_eau,كيف أستخدم الري بالتنقيط داخل الحوض؟
q_000383,irrigation_et_eau,هل يمكن استخدام خرطوم مسامي للري؟
q_000384,irrigation_et_eau,متى يكون الخرطوم المسامي مناسبًا؟
q_000385,irrigation_et_eau,كيف أحسب معدل تسرب الخرطوم المسامي؟
q_000386,irrigation_et_eau,كيف أتعامل مع انسداد الخرطوم المسامي؟
q_000387,irrigation_et_eau,هل الري الضبابي مناسب للشتلات؟
q_000388,irrigation_et_eau,كم مدة الضباب للشتلات دون إغراق؟
q_000389,irrigation_et_eau,كيف أتعامل مع ري المشتل؟
q_000390,irrigation_et_eau,هل المشتل يحتاج ريات قصيرة كثيرة؟
q_000391,irrigation_et_eau,كيف أحافظ على رطوبة متجانسة في صواني الشتلات؟
q_000392,irrigation_et_eau,هل يمكن أن يسبب الري غير المنتظم موت الشتلات؟
q_000393,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للطماطم بالتنقيط؟
q_000394,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للخيار بالتنقيط؟
q_000395,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للفلفل بالتنقيط؟
q_000396,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للبطاطس بالتنقيط؟
q_000397,irrigation_et_eau,كيف أضع برنامج ري للأشجار المثمرة بالتنقيط؟
q_000398,irrigation_et_eau,كيف أضع برنامج ري للزيتون في مناخ شبه جاف؟
q_000399,irrigation_et_eau,كيف أضع برنامج ري للحمضيات في مناخ ساحلي؟
q_000400,irrigation_et_eau,كيف أتعامل مع نقص الماء في منتصف الموسم؟
q_000401,irrigation_et_eau,هل يمكن تقليل مساحة الري حول الشجرة لتوفير ماء؟
q_000402,irrigation_et_eau,هل تقليم الحمل الثمري يقلل الحاجة للماء؟
q_000403,irrigation_et_eau,كيف أقرر تخفيف الحمل لتقليل استهلاك الماء؟
q_000404,irrigation_et_eau,كيف أستخدم الري بالتناوب بين صفوف الأشجار؟
q_000405,irrigation_et_eau,هل الري بالتناوب يقلل الاستهلاك؟
q_000406,irrigation_et_eau,ما مخاطر الري بالتناوب على الإنتاج؟
q_000407,irrigation_et_eau,كيف أتأكد من عدم إجهاد الأشجار عند الري بالتناوب؟
q_000408,irrigation_et_eau,كيف أتعامل مع الري عند وجود أعشاب ضارة؟
q_000409,irrigation_et_eau,هل الأعشاب تزيد استهلاك الماء؟
q_000410,irrigation_et_eau,هل إزالة الأعشاب تقلل عدد الريات؟
q_000411,irrigation_et_eau,كيف يؤثر العزق على حفظ رطوبة التربة؟
q_000412,irrigation_et_eau,هل العزق بعد الري يقلل التبخر؟
q_000413,irrigation_et_eau,كيف أستخدم مصدات الرياح لتقليل تبخر الماء؟
q_000414,irrigation_et_eau,هل مصدات الرياح تساعد في كفاءة الرش؟
q_000415,irrigation_et_eau,كيف أتعامل مع الري في تربة مغطاة بالحجارة (تغطية حجرية)؟
q_000416,irrigation_et_eau,هل التغطية الحجرية تقلل التبخر؟
q_000417,irrigation_et_eau,كيف أتعامل مع ري المحاصيل في مناطق ذات مياه محدودة؟
q_000418,irrigation_et_eau,ما المحاصيل الأقل استهلاكًا للماء؟
q_000419,irrigation_et_eau,كيف أختار محاصيل مناسبة لشح المياه؟
q_000420,irrigation_et_eau,كيف أتعامل مع ري النباتات العطرية مثل النعناع؟
q_000421,irrigation_et_eau,هل النعناع يحتاج رطوبة عالية؟
q_000422,irrigation_et_eau,كيف أتعامل مع ري الزعتر وإكليل الجبل؟
q_000423,irrigation_et_eau,هل النباتات الطبية تتحمل الجفاف؟
q_000424,irrigation_et_eau,كيف أضبط الري للزعفران؟
q_000425,irrigation_et_eau,كيف أتعامل مع ري النباتات في أصص داخل البيت البلاستيكي؟
q_000426,irrigation_et_eau,هل الري بالتنقيط للأصص أفضل من الرش؟
q_000427,irrigation_et_eau,كيف أحسب كمية الماء للأصص حسب الحجم؟
q_000428,irrigation_et_eau,كيف أتعامل مع تصريف الماء الزائد من الأصص؟
q_000429,irrigation_et_eau,هل يجب قياس صرف الماء (الراشح) لتجنب تراكم الأملاح؟
q_000430,irrigation_et_eau,كيف أستخدم قياس الراشح لضبط الري في الزراعة المحمية؟
q_000431,irrigation_et_eau,كيف أتعامل مع الري إذا كانت المياه متقطعة في الشبكة العامة؟
q_000432,irrigation_et_eau,كيف أخزن الماء لضمان ري منتظم؟
q_000433,irrigation_et_eau,هل استخدام خزان مرتفع يعطي ضغطًا كافيًا للتنقيط؟
q_000434,irrigation_et_eau,كيف أحسب الضغط الناتج عن ارتفاع الخزان؟
q_000435,irrigation_et_eau,هل أحتاج مضخة مع الخزان؟
q_000436,irrigation_et_eau,كيف أختار صمام عدم رجوع للمضخة؟
q_000437,irrigation_et_eau,كيف أمنع رجوع الماء وضرر المضخة؟
q_000438,irrigation_et_eau,كيف أحمي المضخة من التشغيل الجاف؟
q_000439,irrigation_et_eau,هل تركيب حساس مستوى ماء للبئر مفيد؟
q_000440,irrigation_et_eau,كيف أتعامل مع انسداد بئر بسبب الرمال؟
q_000441,irrigation_et_eau,هل يمكن أن تؤثر الرمال على الفلاتر والنقاطات؟
q_000442,irrigation_et_eau,كيف أضع نظام ترسيب قبل الفلترة؟
q_000443,irrigation_et_eau,كيف أتعامل مع مياه تحتوي على طحالب؟
q_000444,irrigation_et_eau,هل تغطية الخزان تقلل نمو الطحالب؟
q_000445,irrigation_et_eau,كيف أتعامل مع روائح في مياه الري؟
q_000446,irrigation_et_eau,هل يمكن أن تكون الروائح بسبب تلوث؟
q_000447,irrigation_et_eau,كيف أتأكد أن ماء الري غير ملوث بمخلفات؟
q_000448,irrigation_et_eau,كيف أضع خطة لإدارة مياه الري على مستوى المزرعة؟
q_000449,irrigation_et_eau,كيف أحدد أهداف توفير الماء؟
q_000450,irrigation_et_eau,كيف أقيس نسبة التوفير بعد تحسين النظام؟
q_000451,irrigation_et_eau,هل تغيير موعد الري يقلل الاستهلاك؟
q_000452,irrigation_et_eau,كيف أستفيد من الري صباحًا لتقليل التبخر؟
q_000453,irrigation_et_eau,هل الري قبل الشروق أفضل؟
q_000454,irrigation_et_eau,كيف أتعامل مع قيود الري (أيام محددة) من الجهات؟
q_000455,irrigation_et_eau,كيف أوزع الري عندما يسمح لي يومين فقط؟
q_000456,irrigation_et_eau,كيف أتعامل مع تملح السطح بسبب تبخر قوي؟
q_000457,irrigation_et_eau,هل زيادة الري الخفيف يزيد التملح؟
q_000458,irrigation_et_eau,كيف أتجنب تملح السطح مع التنقيط؟
q_000459,irrigation_et_eau,هل الري العميق أقل تملحًا؟
q_000460,irrigation_et_eau,كيف أتعامل مع الري إذا كانت التربة متصلبة وتمنع تسرب الماء؟
q_000461,irrigation_et_eau,هل إضافة الجبس والمواد العضوية تساعد؟
q_000462,irrigation_et_eau,كيف أحسن نفاذية التربة لتقليل وقت الري؟
q_000463,irrigation_et_eau,كيف أحدد معدل تسرب التربة (Infiltration)؟
q_000464,irrigation_et_eau,هل اختبار الأسطوانة المزدوجة مفيد؟
q_000465,irrigation_et_eau,كيف أطبق اختبار بسيط لمعدل التسرب؟
q_000466,irrigation_et_eau,كيف أتعامل مع ري المحاصيل المزروعة على خطوط مرتفعة؟
q_000467,irrigation_et_eau,هل الخطوط المرتفعة تقلل ركود الماء؟
q_000468,irrigation_et_eau,كيف أضبط التنقيط على الخط المرتفع؟
q_000469,irrigation_et_eau,كيف أتعامل مع الري عند ظهور تشقق في ثمار الطماطم؟
q_000470,irrigation_et_eau,هل السبب عدم انتظام الري؟
q_000471,irrigation_et_eau,كيف أضع جدول ري ثابت لتجنب التشقق؟
q_000472,irrigation_et_eau,كيف أتعامل مع سقوط أزهار الفلفل بسبب إجهاد مائي؟
q_000473,irrigation_et_eau,هل زيادة عدد الريات القصيرة يساعد؟
q_000474,irrigation_et_eau,كيف أتعامل مع ذبول الخيار في الظهيرة رغم وجود رطوبة؟
q_000475,irrigation_et_eau,هل السبب حرارة عالية أم نقص ماء؟
q_000476,irrigation_et_eau,كيف أتعامل مع الري لتقليل مرارة الخيار؟
