id,intent,text_raw,word_count,intent_display
q_000268,irrigation_et_eau,أي المحاصيل يجب ريها أولًا عند الشح؟,7,irrigation_et_eau
q_000269,irrigation_et_eau,كيف أقسم الحقل لمناطق ري (زون)؟,6,irrigation_et_eau
q_000270,irrigation_et_eau,كيف أعمل جدولة ري على مراحل للمناطق؟,7,irrigation_et_eau
q_000271,irrigation_et_eau,كيف أحدد مدة ري كل منطقة؟,6,irrigation_et_eau
q_000272,irrigation_et_eau,هل استخدام صمامات كهربائية مفيد؟,5,irrigation_et_eau
q_000273,irrigation_et_eau,كيف أربط الصمامات بالمتحكم الذكي؟,5,irrigation_et_eau
q_000274,irrigation_et_eau,هل يمكن التحكم في الري عبر الهاتف؟,7,irrigation_et_eau
q_000275,irrigation_et_eau,ما أفضل حساسات للري الذكي؟,5,irrigation_et_eau
q_000276,irrigation_et_eau,كيف أعاير حساس الرطوبة؟,4,irrigation_et_eau
q_000277,irrigation_et_eau,هل بيانات الطقس المحلية تساعد في الري؟,7,irrigation_et_eau
q_000278,irrigation_et_eau,كيف أستخدم توقعات الطقس لتقليل الري؟,6,irrigation_et_eau
q_000279,irrigation_et_eau,كيف أقدر كمية المطر الفعالة للمحصول؟,6,irrigation_et_eau
q_000280,irrigation_et_eau,هل كل المطر يدخل التربة بنفس الكمية؟,7,irrigation_et_eau
q_000281,irrigation_et_eau,كيف تؤثر شدة المطر على الاستفادة؟,6,irrigation_et_eau
q_000282,irrigation_et_eau,كيف أتعامل مع تربة تتشبع بسرعة؟,6,irrigation_et_eau
q_000283,irrigation_et_eau,هل التربة المتشققة تمتص الماء بسرعة أم ببطء؟,8,irrigation_et_eau
q_000284,irrigation_et_eau,كيف أعالج مشكلة تجمع الماء في سطح الحقل؟,8,irrigation_et_eau
q_000285,irrigation_et_eau,هل المصارف (الدريناج) ضرورية لتقليل ركود الماء؟,7,irrigation_et_eau
q_000286,irrigation_et_eau,كيف أعرف أن الحقل يحتاج صرفًا زراعيًا؟,7,irrigation_et_eau
q_000287,irrigation_et_eau,هل الري الزائد يزيد ملوحة التربة على المدى البعيد؟,9,irrigation_et_eau
q_000288,irrigation_et_eau,كيف يقلل الري غير المنتظم من جودة الثمار؟,8,irrigation_et_eau
q_000289,irrigation_et_eau,هل انتظام الري يحسن حجم الثمار؟,6,irrigation_et_eau
q_000290,irrigation_et_eau,كيف أضبط الري لتفادي تشقق الرمان؟,6,irrigation_et_eau
q_000291,irrigation_et_eau,كيف أضبط الري لتقليل تساقط أزهار الحمضيات؟,7,irrigation_et_eau
q_000292,irrigation_et_eau,هل الري أثناء التزهير حساس؟,5,irrigation_et_eau
q_000293,irrigation_et_eau,كيف أتعامل مع الري في مرحلة العقد؟,7,irrigation_et_eau
q_000294,irrigation_et_eau,هل نقص الري أثناء العقد يسبب تساقط الثمار؟,8,irrigation_et_eau
q_000295,irrigation_et_eau,كيف أعدل الري لتحسين نسبة السكر في العنب؟,8,irrigation_et_eau
q_000296,irrigation_et_eau,هل تقليل الري قبل القطاف يحسن الطعم؟,7,irrigation_et_eau
q_000297,irrigation_et_eau,كيف أوازن بين جودة الثمار والمحصول عند جدولة الري؟,9,irrigation_et_eau
q_000298,irrigation_et_eau,كيف أتعامل مع الري بعد التقليم؟,6,irrigation_et_eau
q_000299,irrigation_et_eau,هل التقليم يقلل احتياج الري؟,5,irrigation_et_eau
q_000300,irrigation_et_eau,كيف أسقي النباتات المزروعة حديثًا بالتنقيط؟,6,irrigation_et_eau
q_000301,irrigation_et_eau,كم يومًا أحتاج ريًا متقاربًا بعد الشتل؟,7,irrigation_et_eau
q_000302,irrigation_et_eau,هل الشتل في يوم حار يحتاج ريًا مختلفًا؟,8,irrigation_et_eau
q_000303,irrigation_et_eau,كيف أتعامل مع الري عند استخدام أغطية بلاستيكية للتربة؟,9,irrigation_et_eau
q_000304,irrigation_et_eau,هل الأغطية البلاستيكية تقلل عدد الريات؟,6,irrigation_et_eau
q_000305,irrigation_et_eau,كيف أتعامل مع الري في الزراعة على مصاطب؟,8,irrigation_et_eau
q_000306,irrigation_et_eau,هل المصاطب تحسن كفاءة الري السطحي؟,6,irrigation_et_eau
q_000307,irrigation_et_eau,كيف أحدد عرض المصطبة لخط تنقيط واحد؟,7,irrigation_et_eau
q_000308,irrigation_et_eau,هل خطان تنقيط أفضل لمحاصيل معينة؟,6,irrigation_et_eau
q_000309,irrigation_et_eau,متى أستخدم خطين تنقيط للطماطم؟,5,irrigation_et_eau
q_000310,irrigation_et_eau,كيف أحدد عدد الخطوط للخيار؟,5,irrigation_et_eau
q_000311,irrigation_et_eau,كيف أضبط الري لمحصول حساس للرطوبة مثل الفراولة؟,8,irrigation_et_eau
q_000312,irrigation_et_eau,هل الري بالنبضات Pulse Irrigation مفيد؟,6,irrigation_et_eau
q_000313,irrigation_et_eau,كيف أطبق الري بالنبضات في التنقيط؟,6,irrigation_et_eau
q_000314,irrigation_et_eau,ما فوائد الري بالنبضات في التربة الرملية؟,7,irrigation_et_eau
q_000315,irrigation_et_eau,كيف أتجنب غسل العناصر الغذائية بسبب الري الزائد؟,8,irrigation_et_eau
q_000316,irrigation_et_eau,هل الري القصير المتكرر يقلل الغسل؟,6,irrigation_et_eau
q_000317,irrigation_et_eau,كيف أتعامل مع الري عند إضافة سماد نيتروجين؟,8,irrigation_et_eau
q_000318,irrigation_et_eau,هل يجب تقليل الري بعد إضافة اليوريا؟,7,irrigation_et_eau
q_000319,irrigation_et_eau,كيف أضبط الري عند استخدام نترات الكالسيوم؟,7,irrigation_et_eau
q_000320,irrigation_et_eau,كيف أحافظ على الكالسيوم مع الري لمنع تعفن الطرف الزهري؟,10,irrigation_et_eau
q_000321,irrigation_et_eau,هل نقص الماء يقلل امتصاص الكالسيوم؟,6,irrigation_et_eau
q_000322,irrigation_et_eau,كيف أعرف أن المشكلة من الري وليس من التسميد؟,9,irrigation_et_eau
q_000323,irrigation_et_eau,كيف أفرق بين الاصفرار بسبب العطش والاصفرار بسبب نقص العناصر؟,10,irrigation_et_eau
q_000324,irrigation_et_eau,هل يمكن أن يسبب الري بالماء البارد صدمة للنبات؟,9,irrigation_et_eau
q_000325,irrigation_et_eau,كيف أتعامل مع فرق حرارة ماء الري؟,7,irrigation_et_eau
q_000326,irrigation_et_eau,هل يجب ترك الماء يسخن قبل الري في الدفيئة؟,9,irrigation_et_eau
q_000327,irrigation_et_eau,كيف أتعامل مع ري الأشجار في تربة حصوية؟,8,irrigation_et_eau
q_000328,irrigation_et_eau,هل التربة الحصوية تحتاج ريًا أكثر تكرارًا؟,7,irrigation_et_eau
q_000329,irrigation_et_eau,كيف أحدد عمق الجذور في كل محصول لضبط الري؟,9,irrigation_et_eau
q_000330,irrigation_et_eau,كيف أجدول الري حسب عمق الجذور الضحل؟,7,irrigation_et_eau
q_000331,irrigation_et_eau,كيف أجدول الري حسب عمق الجذور العميق؟,7,irrigation_et_eau
q_000332,irrigation_et_eau,هل يمكن استخدام صور الأقمار الصناعية لمراقبة الإجهاد المائي؟,9,irrigation_et_eau
q_000333,irrigation_et_eau,كيف أستفيد من مؤشر NDVI في جدولة الري؟,8,irrigation_et_eau
q_000334,irrigation_et_eau,ما المؤشرات التي تدل على إجهاد مائي مبكر؟,8,irrigation_et_eau
q_000335,irrigation_et_eau,كيف أطبق الري التكميلي للمطر؟,5,irrigation_et_eau
q_000336,irrigation_et_eau,ما هو الري التكميلي في الزراعة البعلية؟,7,irrigation_et_eau
q_000337,irrigation_et_eau,متى أبدأ الري التكميلي للقمح البعلي؟,6,irrigation_et_eau
q_000338,irrigation_et_eau,كيف أحدد أقل كمية ري لإنقاذ المحصول؟,7,irrigation_et_eau
q_000339,irrigation_et_eau,كيف أتأكد أن الري وصل لمنطقة الجذور؟,7,irrigation_et_eau
q_000340,irrigation_et_eau,هل اختبار توزيع البلل مفيد قبل الموسم؟,7,irrigation_et_eau
q_000341,irrigation_et_eau,كيف أعمل اختبار كوب القياس للرش؟,6,irrigation_et_eau
q_000342,irrigation_et_eau,كيف أتحقق من تصريف النقاطات في الحقل؟,7,irrigation_et_eau
q_000343,irrigation_et_eau,هل اختلاف التصريف بين أول الخط وآخره طبيعي؟,8,irrigation_et_eau
q_000344,irrigation_et_eau,ما الحد المقبول لاختلاف التصريف؟,5,irrigation_et_eau
q_000345,irrigation_et_eau,كيف أحسن التصميم لتقليل اختلاف التصريف؟,6,irrigation_et_eau
q_000346,irrigation_et_eau,كيف أتعامل مع ضغط منخفض بسبب انسداد الفلتر؟,8,irrigation_et_eau
q_000347,irrigation_et_eau,كيف أتعامل مع ضغط مرتفع قد يفجر الأنابيب؟,8,irrigation_et_eau
q_000348,irrigation_et_eau,هل وجود منظم ضغط يحمي الشبكة؟,6,irrigation_et_eau
q_000349,irrigation_et_eau,كيف أضع خطة صيانة دورية لشبكة الري؟,7,irrigation_et_eau
q_000350,irrigation_et_eau,ما قائمة فحص أسبوعية لشبكة التنقيط؟,6,irrigation_et_eau
q_000351,irrigation_et_eau,ما قائمة فحص شهرية للمضخة والفلترة؟,6,irrigation_et_eau
q_000352,irrigation_et_eau,كيف أجهز الشبكة قبل بدء الموسم؟,6,irrigation_et_eau
q_000353,irrigation_et_eau,كيف أغلق الشبكة بعد نهاية الموسم؟,6,irrigation_et_eau
q_000354,irrigation_et_eau,هل غسل الشبكة بالماء فقط كافٍ؟,6,irrigation_et_eau
q_000355,irrigation_et_eau,متى أحتاج تنظيف كيميائي للشبكة؟,5,irrigation_et_eau
q_000356,irrigation_et_eau,كيف أحسب جرعة الحمض لتنظيف الترسبات؟,6,irrigation_et_eau
q_000357,irrigation_et_eau,كيف أحسب جرعة الكلور للتطهير؟,5,irrigation_et_eau
q_000358,irrigation_et_eau,هل هناك مخاطر على النباتات عند استخدام الكلور؟,8,irrigation_et_eau
q_000359,irrigation_et_eau,كيف أتجنب تلف النباتات بسبب تنظيف الشبكة؟,7,irrigation_et_eau
q_000360,irrigation_et_eau,هل يمكن ري الحقول المالحة بنظام الرش؟,7,irrigation_et_eau
q_000361,irrigation_et_eau,هل التنقيط أفضل للتربة المالحة؟,5,irrigation_et_eau
q_000362,irrigation_et_eau,كيف أتعامل مع بقع ملحية حول النقاطات؟,7,irrigation_et_eau
q_000363,irrigation_et_eau,هل زيادة عدد النقاطات يقلل تراكم الملح؟,7,irrigation_et_eau
q_000364,irrigation_et_eau,كيف أطبق ري غسيل دوري للأملاح؟,6,irrigation_et_eau
q_000365,irrigation_et_eau,ما مدة ري الغسيل مقارنة بالري العادي؟,7,irrigation_et_eau
q_000366,irrigation_et_eau,كيف أختار جدول ري أسبوعي بسيط للمزارع؟,7,irrigation_et_eau
q_000367,irrigation_et_eau,كيف أبني نموذج بسيط لجدولة الري في إكسل؟,8,irrigation_et_eau
q_000368,irrigation_et_eau,هل يمكنني جدولة الري بناءً على وزن الأصيص في الزراعة المحمية؟,11,irrigation_et_eau
q_000369,irrigation_et_eau,كيف أستفيد من قياس وزن النبات/التربة للري؟,7,irrigation_et_eau
q_000370,irrigation_et_eau,هل النبات يحتاج ريًا أكثر أثناء الإثمار؟,7,irrigation_et_eau
q_000371,irrigation_et_eau,كيف أتعامل مع تقلبات الاحتياج المائي خلال الموسم؟,8,irrigation_et_eau
q_000372,irrigation_et_eau,كيف أضبط الري لتقليل الإجهاد المائي دون زيادة الأمراض؟,9,irrigation_et_eau
q_000373,irrigation_et_eau,هل الرطوبة العالية مع الري تسبب البياض الدقيقي؟,8,irrigation_et_eau
q_000374,irrigation_et_eau,كيف أعدل الري لتقليل اللفحة في الطماطم؟,7,irrigation_et_eau
q_000375,irrigation_et_eau,هل تقليل الري يساعد على تقليل بعض الأمراض؟,8,irrigation_et_eau
q_000376,irrigation_et_eau,كيف أوازن بين صحة النبات والماء؟,6,irrigation_et_eau
q_000377,irrigation_et_eau,كيف أتعامل مع ري التربة المتشققة في الصيف؟,8,irrigation_et_eau
q_000378,irrigation_et_eau,هل الري الخفيف أولًا ثم الري الكامل أفضل؟,8,irrigation_et_eau
q_000379,irrigation_et_eau,كيف أتجنب جريان الماء خارج الحوض حول الشجرة؟,8,irrigation_et_eau
q_000380,irrigation_et_eau,كيف أصمم أحواض الأشجار لتجميع ماء الري؟,7,irrigation_et_eau
q_000381,irrigation_et_eau,هل الأحواض تقلل الهدر في الري السطحي؟,7,irrigation_et_eau
q_000382,irrigation_et_eau,كيف أستخدم الري بالتنقيط داخل الحوض؟,6,irrigation_et_eau
q_000383,irrigation_et_eau,هل يمكن استخدام خرطوم مسامي للري؟,6,irrigation_et_eau
q_000384,irrigation_et_eau,متى يكون الخرطوم المسامي مناسبًا؟,5,irrigation_et_eau
q_000385,irrigation_et_eau,كيف أحسب معدل تسرب الخرطوم المسامي؟,6,irrigation_et_eau
q_000386,irrigation_et_eau,كيف أتعامل مع انسداد الخرطوم المسامي؟,6,irrigation_et_eau
q_000387,irrigation_et_eau,هل الري الضبابي مناسب للشتلات؟,5,irrigation_et_eau
q_000388,irrigation_et_eau,كم مدة الضباب للشتلات دون إغراق؟,6,irrigation_et_eau
q_000389,irrigation_et_eau,كيف أتعامل مع ري المشتل؟,5,irrigation_et_eau
q_000390,irrigation_et_eau,هل المشتل يحتاج ريات قصيرة كثيرة؟,6,irrigation_et_eau
q_000391,irrigation_et_eau,كيف أحافظ على رطوبة متجانسة في صواني الشتلات؟,8,irrigation_et_eau
q_000392,irrigation_et_eau,هل يمكن أن يسبب الري غير المنتظم موت الشتلات؟,9,irrigation_et_eau
q_000393,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للطماطم بالتنقيط؟,7,irrigation_et_eau
q_000394,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للخيار بالتنقيط؟,7,irrigation_et_eau
q_000395,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للفلفل بالتنقيط؟,7,irrigation_et_eau
q_000396,irrigation_et_eau,كيف أضع برنامج ري أسبوعي للبطاطس بالتنقيط؟,7,irrigation_et_eau
